datasetTitle,siteName,parentSiteName,latitude_Degree,longitude_Degree,plotArea_SquareMetre,plotWidth_Metre,plotLength_Metre,plotShape,siteVisitName,siteVisitStartDate,siteVisitEndDate,featureType,featureId,scientificName,stratumType,mostDominantSpecies,mostDominantSpeciesResultTime,mostDominantSpeciesMethod,secondMostDominantSpecies,secondMostDominantSpeciesResultTime,secondMostDominantSpeciesMethod,thirdMostDominantSpecies,thirdMostDominantSpeciesResultTime,thirdMostDominantSpeciesMethod
TERN Surveillance Monitoring,SAAGAW0005,NA,-30.8032,135.39,10000.0,100.0,100.0,square,20190521,2019-05-21T16:06:03,2019-05-21T16:06:03,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58748-stratum-mid,N/A,Mid stratum,Acacia pteraneura,2019-05-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia tarculensis,2019-05-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eremophila latrobei subsp. glabra,2019-05-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SAAGAW0007,NA,-30.5474,135.527,10000.0,100.0,100.0,square,20190522,2019-05-22T12:23:30,2019-05-22T12:23:30,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58749-stratum-ground,N/A,Ground stratum,Maireana sedifolia,2019-05-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Sclerolaena obliquicuspis,2019-05-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Maireana,2019-05-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SAAGAW0007,NA,-30.5474,135.527,10000.0,100.0,100.0,square,20190522,2019-05-22T12:23:30,2019-05-22T12:23:30,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58749-stratum-mid,N/A,Mid stratum,Senna artemisioides subsp. x petiolaris,2019-05-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Senna artemisioides subsp. x coriacea,2019-05-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eremophila latrobei subsp. glabra,2019-05-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SAAGAW0007,NA,-30.5474,135.527,10000.0,100.0,100.0,square,20190522,2019-05-22T12:23:30,2019-05-22T12:23:30,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58749-stratum-upper,N/A,Upper stratum,Acacia papyrocarpa,2019-05-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,SAAGAW0008,NA,-30.6797,135.538,10000.0,100.0,100.0,square,20190523,2019-05-23T12:41:00,2019-05-23T12:41:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58750-stratum-ground,N/A,Ground stratum,Tecticornia,2019-05-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Tecticornia,2019-05-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Frankenia,2019-05-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SAAGAW0008,NA,-30.6797,135.538,10000.0,100.0,100.0,square,20190523,2019-05-23T12:41:00,2019-05-23T12:41:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58750-stratum-mid,N/A,Mid stratum,Dodonaea viscosa subsp. angustissima,2019-05-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Melaleuca interioris,2019-05-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SAASTP0034,NA,-30.3634,135.528,10000.0,100.0,100.0,square,20190524,2019-05-24T09:43:00,2019-05-24T09:43:00,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58751-stratum-ground,N/A,Ground stratum,Maireana astrotricha,2019-05-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Atriplex vesicaria,2019-05-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Tecticornia,2019-05-24T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0001,NA,-15.2243,126.215,10000.0,100.0,100.0,square,20190627,2019-06-27T14:44:44,2019-06-27T14:44:44,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58752-stratum-ground,N/A,Ground stratum,Poaceae,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Cymbopogon procerus,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eriachne,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0001,NA,-15.2243,126.215,10000.0,100.0,100.0,square,20190627,2019-06-27T14:44:44,2019-06-27T14:44:44,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58752-stratum-mid,N/A,Mid stratum,Terminalia canescens,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Dodonaea hispidula,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Petalostigma pubescens,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0001,NA,-15.2243,126.215,10000.0,100.0,100.0,square,20190627,2019-06-27T14:44:44,2019-06-27T14:44:44,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58752-stratum-upper,N/A,Upper stratum,Eucalyptus tetrodonta,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Erythrophleum chlorostachys,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Corymbia confertiflora,2019-06-27T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0006,NA,-14.8424,126.282,10000.0,100.0,100.0,square,20190630,2019-06-30T16:51:35,2019-06-30T16:51:35,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58753-stratum-ground,N/A,Ground stratum,Triodia bitextura,2019-06-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Sorghum,2019-06-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Actinoschoenus pentagonus,2019-06-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0006,NA,-14.8424,126.282,10000.0,100.0,100.0,square,20190630,2019-06-30T16:51:35,2019-06-30T16:51:35,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58753-stratum-mid,N/A,Mid stratum,Acacia areolata,2019-06-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus tetrodonta,2019-06-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Petalostigma pubescens,2019-06-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0006,NA,-14.8424,126.282,10000.0,100.0,100.0,square,20190630,2019-06-30T16:51:35,2019-06-30T16:51:35,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58753-stratum-upper,N/A,Upper stratum,Eucalyptus miniata,2019-06-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus tetrodonta,2019-06-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,WAANOK0002,NA,-15.2295,126.208,10000.0,100.0,100.0,square,20190628,2019-06-28T11:25:32,2019-06-28T11:25:32,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58754-stratum-ground,N/A,Ground stratum,Poaceae,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Triodia bitextura,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eriachne pauciflora,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0002,NA,-15.2295,126.208,10000.0,100.0,100.0,square,20190628,2019-06-28T11:25:32,2019-06-28T11:25:32,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58754-stratum-mid,N/A,Mid stratum,Eucalyptus tetrodonta,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Terminalia canescens,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia translucens,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0002,NA,-15.2295,126.208,10000.0,100.0,100.0,square,20190628,2019-06-28T11:25:32,2019-06-28T11:25:32,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58754-stratum-upper,N/A,Upper stratum,Eucalyptus tetrodonta,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Corymbia bleeseri,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Buchanania oblongifolia,2019-06-28T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAAMUR0003,NA,-26.8732,116.636,10000.0,100.0,100.0,square,20190821,2019-08-21T15:21:18,2019-08-21T15:21:18,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58755-stratum-ground,N/A,Ground stratum,Roepera kochii,2019-08-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Pogonolepis stricta,2019-08-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Dielitzia tysonii,2019-08-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAAMUR0003,NA,-26.8732,116.636,10000.0,100.0,100.0,square,20190821,2019-08-21T15:21:18,2019-08-21T15:21:18,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58755-stratum-mid,N/A,Mid stratum,Acacia tetragonophylla,2019-08-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia victoriae subsp. victoriae,2019-08-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia sclerosperma subsp. sclerosperma,2019-08-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAAMUR0003,NA,-26.8732,116.636,10000.0,100.0,100.0,square,20190821,2019-08-21T15:21:18,2019-08-21T15:21:18,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58755-stratum-upper,N/A,Upper stratum,Acacia fuscaneura,2019-08-21T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,WAANOK0004,NA,-14.7833,126.493,10000.0,100.0,100.0,square,20190629,2019-06-29T14:30:36,2019-06-29T14:30:36,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58756-stratum-ground,N/A,Ground stratum,Themeda quadrivalvis,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Arundinella nepalensis,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Mnesithea rottboellioides,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0004,NA,-14.7833,126.493,10000.0,100.0,100.0,square,20190629,2019-06-29T14:30:36,2019-06-29T14:30:36,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58756-stratum-mid,N/A,Mid stratum,Grewia savannicola,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Bauhinia malabarica,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Antidesma ghaesembilla,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0004,NA,-14.7833,126.493,10000.0,100.0,100.0,square,20190629,2019-06-29T14:30:36,2019-06-29T14:30:36,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58756-stratum-upper,N/A,Upper stratum,Antidesma ghaesembilla,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Bauhinia malabarica,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Corymbia,2019-06-29T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0008,NA,-34.0442,140.76,10000.0,100.0,100.0,square,20190430,2019-04-30T10:39:02,2019-04-30T10:39:02,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58757-stratum-ground,N/A,Ground stratum,Enchylaena tomentosa var. tomentosa,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Atriplex rhagodioides,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Poaceae,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0008,NA,-34.0442,140.76,10000.0,100.0,100.0,square,20190430,2019-04-30T10:39:02,2019-04-30T10:39:02,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58757-stratum-mid,N/A,Mid stratum,Chenopodium nitrariaceum,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus largiflorens,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Dead Tree/Shrub,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0008,NA,-34.0442,140.76,10000.0,100.0,100.0,square,20190430,2019-04-30T10:39:02,2019-04-30T10:39:02,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58757-stratum-upper,N/A,Upper stratum,Eucalyptus largiflorens,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus camaldulensis subsp. camaldulensis,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Dead Tree/Shrub,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASRIV0001,NA,-34.0378,140.756,10000.0,100.0,100.0,square,20190430,2019-04-30T15:59:56,2019-04-30T15:59:56,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58758-stratum-ground,N/A,Ground stratum,Poaceae,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Atriplex lindleyi subsp. lindleyi,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Sclerolaena muricata,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASRIV0001,NA,-34.0378,140.756,10000.0,100.0,100.0,square,20190430,2019-04-30T15:59:56,2019-04-30T15:59:56,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58758-stratum-mid,N/A,Mid stratum,Atriplex leptocarpa,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Sclerolaena muricata,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Atriplex,2019-04-30T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0006,NA,-33.9727,140.727,10000.0,100.0,100.0,square,20190501,2019-05-01T11:26:50,2019-05-01T11:26:50,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58759-stratum-ground,N/A,Ground stratum,Roepera aurantiaca subsp. aurantiaca,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Maireana pyramidata,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Enchylaena tomentosa var. tomentosa,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0006,NA,-33.9727,140.727,10000.0,100.0,100.0,square,20190501,2019-05-01T11:26:50,2019-05-01T11:26:50,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58759-stratum-mid,N/A,Mid stratum,Dodonaea viscosa subsp. angustissima,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Pimelea microcephala subsp. microcephala,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Grevillea huegelii,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0006,NA,-33.9727,140.727,10000.0,100.0,100.0,square,20190501,2019-05-01T11:26:50,2019-05-01T11:26:50,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58759-stratum-upper,N/A,Upper stratum,Eucalyptus socialis subsp. socialis,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Myoporum platycarpum,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus dumosa,2019-05-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0001,NA,-34.0027,140.586,10000.0,100.0,100.0,square,20190502,2019-05-02T11:56:18,2019-05-02T11:56:18,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58760-stratum-ground,N/A,Ground stratum,Triodia scariosa,2019-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Sclerolaena diacantha,2019-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Maireana,2019-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,SASMDD0001,NA,-34.0027,140.586,10000.0,100.0,100.0,square,20190502,2019-05-02T11:56:18,2019-05-02T11:56:18,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58760-stratum-mid,N/A,Mid stratum,Eucalyptus socialis subsp. socialis,2019-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus dumosa,2019-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,SASMDD0001,NA,-34.0027,140.586,10000.0,100.0,100.0,square,20190502,2019-05-02T11:56:18,2019-05-02T11:56:18,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58760-stratum-upper,N/A,Upper stratum,Eucalyptus socialis subsp. socialis,2019-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eucalyptus dumosa,2019-05-02T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA
TERN Surveillance Monitoring,WAAMUR0005,NA,-26.5686,116.609,10000.0,100.0,100.0,square,20190822,2019-08-22T17:40:29,2019-08-22T17:40:29,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58761-stratum-ground,N/A,Ground stratum,Poaceae,2019-08-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eriachne pulchella subsp. pulchella,2019-08-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Aristida contorta,2019-08-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAAMUR0005,NA,-26.5686,116.609,10000.0,100.0,100.0,square,20190822,2019-08-22T17:40:29,2019-08-22T17:40:29,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58761-stratum-mid,N/A,Mid stratum,Acacia aptaneura,2019-08-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Senna artemisioides subsp. helmsii,2019-08-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Senna artemisioides subsp. x sturtii,2019-08-22T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0007,NA,-14.5755,126.562,10000.0,100.0,100.0,square,20190701,2019-07-01T17:17:34,2019-07-01T17:17:34,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58762-stratum-ground,N/A,Ground stratum,Heteropogon contortus,2019-07-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Themeda quadrivalvis,2019-07-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Themeda arguens,2019-07-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0007,NA,-14.5755,126.562,10000.0,100.0,100.0,square,20190701,2019-07-01T17:17:34,2019-07-01T17:17:34,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58762-stratum-mid,N/A,Mid stratum,Grewia savannicola,2019-07-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Corymbia dichromophloia,2019-07-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Terminalia platyphylla,2019-07-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAANOK0007,NA,-14.5755,126.562,10000.0,100.0,100.0,square,20190701,2019-07-01T17:17:34,2019-07-01T17:17:34,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58762-stratum-upper,N/A,Upper stratum,Corymbia dichromophloia,2019-07-01T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,NA,NA,NA,NA,NA,NA
TERN Surveillance Monitoring,WAAMUR0006,NA,-26.6949,116.717,10000.0,100.0,100.0,square,20190823,2019-08-23T10:10:48,2019-08-23T10:10:48,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58763-stratum-ground,N/A,Ground stratum,Ptilotus aervoides,2019-08-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Eragrostis pergracilis,2019-08-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Calandrinia creethae,2019-08-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
TERN Surveillance Monitoring,WAAMUR0006,NA,-26.6949,116.717,10000.0,100.0,100.0,square,20190823,2019-08-23T10:10:48,2019-08-23T10:10:48,vegetation stratum,http://linked.data.gov.au/dataset/ausplots/site_visit_id-58763-stratum-mid,N/A,Mid stratum,Senna artemisioides subsp. helmsii,2019-08-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia tetragonophylla,2019-08-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a,Acacia tetragonophylla,2019-08-23T00:00:00,http://linked.data.gov.au/def/ausplots-cv/d5685cab-13e7-4939-9d77-1cca9254207a
