"record_id","area","line","number_replicates","tag","x_coordinate","y_coordinate","species_code","species","family","map","dead","height_map","height_1980","height_1986","height_1992","height_1998","height_2006","height_2013","girth_map","girth_1978","girth_1986","girth_1992","girth_1996","girth_2006","girth_2013","index_1","index_2","index_3","index_4","absx","absy","comment"
10399,"2","6",1,1192.1,691,-30.5,71,"Orites excelsus","Proteaceae",1989,2017,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,13.6,14.5,13.7,13.1,NA,NA,NA,NA,891,735.5,"2 stems; 2006 second stem 4.1. Snapped at 5m 2017"
10704,"2","6",1,1078,577,-12,71,"Orites excelsus","Proteaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,99,70,72.5,66.9,67,75.2,74.7,"1",NA,NA,NA,777,754,"Diameter 92; 2006 gbh 78.7 includes vine, 75.2 at 44' where vine gaped. Measured at 39"" in vine gap in 2013. dead and fallen"
10722,"2","6",1,2245,569,-9.4,99,"Wilkiea austroqueenslandica","Monimiaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,3.5,3.8,3.7,3.7,3.5,3.6,4.7,NA,NA,NA,NA,769,756.6,"2000-top dead but alive. Killed by treefall"
10724,"2","6",1,6290.9,568.7,-5.8,50,"Syzygium ingens","Myrtaceae",1990,2017,0.8,NA,NA,0.9,1,0.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.7,760.2,"2006 laz from dead 2000 3 shoots"
10948,"2","6",1,3326.1,458,-3,53,"Eupomatia laurina","Eupomatiaceae",1969,2017,3.8,NA,5.5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,658,763.3,"was dead 1998, lazzed 2013"
10949,"2","6",1,3325.2,458,-3.1,58,"Guifoylia monostylis","Surianaceae",1969,2017,4,NA,4.2,3.3,5.4,7.5,8.5,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,658,762.9,"Bent"
11029,"2","6",1,5007.1,435.5,-2.5,90,"Sarcopteryx stipata","Sapindaceae",1969,2017,3.5,NA,4.1,4.3,4.7,4.5,3.7,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,635.5,763.5,"2006 top dead. No leaves in 2013"
11122,"2","6",1,1040.4,404.5,-7,99,"Wilkiea austroqueenslandica","Monimiaceae",1989,2017,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,3.3,3.3,3.3,NA,NA,NA,NA,604.5,759,"Not measured 92. Dead still standing"
11130,"2","6",1,9518.8,402.7,-1.2,6,"Actephila lindleyi","Phyllanthaceae",1976,2017,0.2,NA,0.8,0.3,0.5,0.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,602.7,764.8,""
11137,"2","6",1,9517.8,399.6,-0.8,6,"Actephila lindleyi","Phyllanthaceae",1976,2017,0.3,0.4,0.4,0.5,0.5,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,599.6,765.2,"no leaves in 2013"
11180,"2","6",1,4962.2,370.5,-10,30,"Cryptocarya obvata","Lauraceae",1971,2017,1.5,3.5,2,2.1,2.5,NA,1.9,NA,NA,NA,NA,NA,NA,NA,"2","9",NA,NA,569.7,765.5,"was dead 2000, lazzed 2013"
11427,"2","6",1,7146.3,282.4,-1.5,6,"Actephila lindleyi","Phyllanthaceae",1974,2017,1,NA,0.7,1,1,0.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,482.4,764.5,""
11648,"2","6",1,7169,221.6,-1.7,90,"Sarcopteryx stipata","Sapindaceae",1963,2017,3.6,NA,4.6,4.8,4.9,4.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.6,764.3,"bent by vine in 2013"
11650,"2","6",1,4945,220.3,-4.5,52,"Syzygium smithii","Myrtaceae",1965,2017,1.5,4,1.5,2.4,2.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.3,761.5,"not measured in 2013, tree 0.5 ft at x,y"
11676,"2","6",1,7177,211.4,-2.4,90,"Sarcopteryx stipata","Sapindaceae",1963,2017,4,NA,1.4,2,2.3,2.9,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.4,763.6,""
11720,"2","6",1,8231.6,198,-5.2,216,NA,NA,1988,2017,0.3,NA,NA,0.4,0.5,0.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,760.8,"2000 no leaves 2002 1 leaf"
11822,"2","6",1,2071,168,-2,6,"Actephila lindleyi","Phyllanthaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,3.5,3.5,3.6,3.7,3.5,3.2,3.4,NA,NA,NA,NA,368,764,"2006 leans, linear girth 3.5. Snapped off 2017"
11981,"2","6",1,2081,115,-1.9,6,"Actephila lindleyi","Phyllanthaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,4,4.3,4.2,4.9,4.7,5,4.6,NA,NA,NA,NA,315,764.1,"under debreis, resprouting in 2013"
11984,"2","6",1,4914,114.2,-4.5,93,"Stenocarpus salignus","Proteaceae",1965,2017,5,NA,1.4,1,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.2,761.5,"96bent flat 2000ht=4.5 2002topdead resprout; 2006 retag. Not measured in 2013, probably dead"
12041,"2","6",1,3307.3,101.1,-5,90,"Sarcopteryx stipata","Sapindaceae",1971,2017,0.3,NA,0.3,0.8,0.9,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.1,761," many leaves in 96"
12120,"2","6",1,4869.4,77.9,-1.1,36,"Diospyros pentamera","Ebenaceae",1974,2017,0.2,NA,0.5,0.5,0.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.9,764.9,"not measured in 2013"
12194,"2","6",1,5180,58.9,-9,30,"Cryptocarya obvata","Lauraceae",1965,2017,3.5,4.7,5.6,1.9,2.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,258.9,757,"ht=1.9 in 90; 2006 no leaves bends. Not measured in 2013, probably dead"
12209,"2","6",1,7089,52.5,-0.9,36,"Diospyros pentamera","Ebenaceae",1963,2017,10.6,NA,11.2,12.5,12.9,13.7,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.5,765.1,""
12369,"2","6",1,7095,19.2,-2.7,93,"Stenocarpus salignus","Proteaceae",1963,2017,1.5,NA,1.1,1.9,1.7,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.2,763.3,"2006 several stems. Not measured in 2013, probably dead"
12383,"2","6",1,4885.1,15.5,-1.3,73,"Phaleria chermsideana","Thymelaeaceae",1969,2017,0.5,0.9,2.2,NA,2.3,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.5,764.7,"not meausred in 2013, probably dead."
12682,"2","7",1,1192,896.6,25,4,"Acronychia pubescens","Rutaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,26,32,34,36.7,37.6,39.1,39.4,NA,NA,NA,NA,903.4,725.7,"2006 retag. 2017 uprooted"
12835,"2","7",1,6412.2,953,2.5,50,"Syzygium ingens","Myrtaceae",1990,2017,0.3,NA,NA,0.4,0.4,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847,703.6,""
12840,"2","7",1,9525.1,954,5.5,99,"Wilkiea austroqueenslandica","Monimiaceae",1976,2017,0.2,0.4,NA,NA,1.8,1.8,1.7,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,846,706.7,""
12856,"2","7",1,5094,959.1,3.1,53,"Eupomatia laurina","Eupomatiaceae",1965,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.5,4.3,2.2,2.7,"6",NA,NA,NA,840.9,704.3,"girth 89, bent over 2000&2002"
13342,"2","7",1,2451,1072.3,0.8,99,"Wilkiea austroqueenslandica","Monimiaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,3.5,3.5,3.6,3.8,3.8,3.7,3.9,NA,NA,NA,NA,727.7,702.8,"2006 black line = 3.9. Not found 2017, presumed dead"
13461,"2","7",1,3418,1086,5.9,47,"Elattostachys nervosa","Sapindaceae",1965,2017,3.6,4.5,4.2,6.3,5,6.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,708,"stem s0pped at 1 ft in 2013"
13656,"2","7",1,3472.4,1109.7,4.9,88,"Rhodomyrtus psidioides","Myrtaceae",1969,2017,0.3,NA,NA,6.5,10.3,10.7,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.3,707.2,"no leaves in 2013"
13741,"2","7",1,8255.2,1131.5,1,77,"Polyscias elegans","Araliaceae",1988,2017,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,7.1,8,NA,NA,NA,"1",668.5,703.5,"gth=6.5 in 98; 2006 retag. Not found, presumed dead 2017"
14484,"2","7",1,3494.2,1265.5,5.4,17,"Baloghia inophylla","Euphorbiaceae",1969,2017,0.3,NA,NA,NA,6.5,6.8,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.5,708.9,"dead in 78 lazzed in 94 ht=6.0. Top s0pped in 2013"
14816,"2","7",1,3563,1342,5,90,"Sarcopteryx stipata","Sapindaceae",1965,2017,2,3.6,2.1,3.4,3.7,3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,709.1,""
15066,"2","7",1,2641.9,1409.6,1.7,93,"Stenocarpus salignus","Proteaceae",1965,2017,1,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.4,706.1,"was dead 1976, lazzed 2013. old tag 3641"
15075,"2","7",1,6142.8,1374.7,1.9,12,"Argyrodendron actinophyllum","Malvaceae",1986,2017,0.2,NA,NA,NA,0.7,0.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.3,706.2,"2006 sp. = 99 not 12"
15107,"2","7",1,3633,1418.9,4.2,51,"Syzygium crebrinerve","Myrtaceae",1965,2017,2.5,1.7,1.9,3,3.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.1,708.8,"2006 bent under treefall. No measurement in 2013 - no leaves, possibly dead."
15123,"2","7",1,9550.8,1421.2,1.1,6,"Actephila lindleyi","Phyllanthaceae",1976,2017,0.2,NA,NA,0.4,0.5,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"8","4",NA,378.8,705.8,"no leaves in 2000"
15141,"2","7",1,2613,1423.3,4.1,59,"Guioa semiglauca","Sapindaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,3.2,3.3,3.5,3.5,3.7,NA,NA,NA,NA,NA,NA,376.7,708.8,"2002dead tree leaning on it & 2614; 2006 bent flat by treefall, top still alive, retag. Not found in 2013, dead? Def dead in 2017"
15174,"2","7",1,6143.2,1429,1,9,"Alphitonia excelsa","Rhamnaceae",1986,2017,0.8,NA,NA,5.4,11.9,NA,NA,NA,NA,NA,NA,NA,3.6,3.5,NA,NA,NA,NA,371,705.7,"2006 gbh=3.6 Recruit to small tree, bent by log gbh 3.8 on another occasion. Snapped t base 2017"
15184,"2","7",1,10738,1431.9,3,93,"Stenocarpus salignus","Proteaceae",1965,2017,2,NA,NA,4.8,5.3,0.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.1,707.7,"old tag 3627, ht=6.0 in 93. Bent flat in 2013"
15198,"2","7",1,1435,1437,16.6,17,"Baloghia inophylla","Euphorbiaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,14,14.3,NA,13.5,13.4,13.2,9.2,NA,NA,NA,NA,363,721.4,"2006 leans, vertical resprouts. Eaten by borers, resprouting at top in 2013"
15226,"2","7",1,3624,1446.5,5,38,"Doryphora sassafras","Atherospermataceae",1965,2017,7,NA,2.6,NA,2.8,1.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.5,709.8,"SPROUT; 2 stems in 98; 2006 no leaves bends 1stem"
15264,"2","7",1,3615,1459.3,1,12,"Argyrodendron actinophyllum","Malvaceae",1965,2017,0.6,0.7,0.7,NA,1.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.7,705.9,"was dead 88,lazzed 94. No measurement in 2013"
15322,"2","7",1,19317,1479.1,0.4,59,"Guioa semiglauca","Sapindaceae",1971,2017,0.7,NA,0.8,1.2,NA,0.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,320.9,705.5,"old tag 3589.1"
15357,"2","7",1,8302.1,1490.3,4.5,47,"Elattostachys nervosa","Sapindaceae",1988,2017,0.2,NA,NA,2.5,3.6,4.4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.7,709.7,""
15473,"2","7",1,8302.5,1525,4,12,"Argyrodendron actinophyllum","Malvaceae",1988,2017,0.2,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,709.4,"1 leaf in 2013"
15631,"2","7",1,13527,1584,0.8,69,"Mischocarpus pyriformis pyriformis","Sapindaceae",1965,2017,2.5,2.8,3.2,NA,3,4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,706.7,"old tag 3670"
15645,"2","7",1,9561.1,1589.3,6,39,"Tasmannia insipida","Winteraceae",1976,2017,0.1,NA,1.8,3.7,5.2,5.8,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.7,711.9,"2006 retag. Leans, sick in 2013"
15659,"2","7",1,3686,1595,4.1,52,"Syzygium smithii","Myrtaceae",1965,2017,0.7,1,1.2,2,1.9,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,710.1,"2006 top dead. Sp = Embelia vine"
15777,"2","7",1,7466,1550,-0.2,19,"Brachychiton acerifolius","Malvaceae",1963,2017,4,3.5,3.8,3.3,NA,3.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,705.4,"2002ht=3.6; 2006 no leaves bends"
15970,"2","7",1,2696,1516.3,-1,6,"Actephila lindleyi","Phyllanthaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,6.8,8,8.5,8.4,8.3,8.6,NA,NA,NA,"3",NA,283.7,704.4,"Very sick 77,ok 86. not measured in 2013. Missing in 2017, presumed dead"
15993,"2","7",1,7444,1505.9,-0.5,47,"Elattostachys nervosa","Sapindaceae",1963,2017,6,4,4.3,4.5,4.1,3.8,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.1,704.8,"2006 bent by vines. 2 stems, 2nd stem tagged 21517 in 2013, remove tag"
16105,"2","7",1,3583,1472,0.8,34,"Decaspermum humile","Myrtaceae",1965,2017,0.6,NA,NA,NA,2,1.9,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,705.8,"chk sp"
16124,"2","7",1,9554.3,1465,4.9,0,NA,NA,1976,2017,0.1,NA,NA,NA,0.6,0.7,0.1,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,335,709.9,"2006 sp = 85 Rapanea?"
16469,"2","7",1,8263.6,1356.9,-0.6,54,"Melicope micrococca","Rutaceae",1988,2017,0.1,NA,NA,0.3,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.1,703.6,"2002noleaf"
16703,"2","7",1,6431.6,1281.2,-1.8,12,"Argyrodendron actinophyllum","Malvaceae",1988,2017,0.2,NA,NA,1.4,1.7,1.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.8,701.8,"Retagged. Top dead in 2013"
17497,"2","7",1,5248,1140.7,-7.3,30,"Cryptocarya obvata","Lauraceae",1965,2017,1,1.5,2.2,2.2,2.8,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,659.3,695.3,"2002ht=0.7 top dead; 2006 top dead basal resprout. Sick in 2013"
17513,"2","7",1,2504,1138.3,-9.5,99,"Wilkiea austroqueenslandica","Monimiaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,3.2,3.5,3.7,4.2,3.3,3.7,4.4,NA,NA,NA,NA,661.7,693,"2 stems; 2006 1 stem. Dead still stamding"
18253,"2","7",1,1282,1019,-29,47,"Elattostachys nervosa","Sapindaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,20,20.3,21,21.2,20.4,20.8,22.7,NA,NA,NA,NA,781,672.6,""
18832,"2","7",1,10870,873.5,-0.5,82,"Quintinia sieberi","Paracryphiaceae",1963,2017,8,NA,5.2,2.7,6,5.5,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926.5,700.1,"old tag 7303, broken - sprouted at base in 94. Pushed over in 2013"
18934,"2","7",1,6406.7,835.7,-1.2,12,"Argyrodendron actinophyllum","Malvaceae",1988,2017,0.2,NA,NA,0.6,0.8,0.6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.3,699.1,"2 stems in 2013"
19015,"2","7",1,5057,815.6,-4.5,53,"Eupomatia laurina","Eupomatiaceae",1965,2017,4,4.5,5,7,6.6,6.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984.4,695.6,""
19111,"2","8",1,3773,1602.3,1.5,38,"Doryphora sassafras","Atherospermataceae",1965,2017,6,6.5,6.6,7.1,7.2,7.3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.7,707.5,"bent by treefall in 2013"
19250,"2","8",1,8303.5,1630.5,3.9,12,"Argyrodendron actinophyllum","Malvaceae",1988,2017,0.2,NA,NA,0.4,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.5,710.1,"was dead 2006, lazzed 2013"
19308,"2","8",1,17902,1644.5,-1.2,82,"Quintinia sieberi","Paracryphiaceae",1986,2017,3.5,NA,NA,6.5,6.3,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.5,705.1,"old tag 6149.8. Check ht7 = 10.0?"
19355,"2","8",1,5760.9,1661.6,4.8,12,"Argyrodendron actinophyllum","Malvaceae",1981,2017,0.2,NA,0.5,0.7,0.5,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.4,711.3,""
19393,"2","8",1,5761.1,1667.7,3.3,12,"Argyrodendron actinophyllum","Malvaceae",1981,2017,0.2,NA,0.5,0.9,0.9,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.3,709.8,"2006 1 leaf"
19451,"2","8",1,6464.2,1674.3,0.6,90,"Sarcopteryx stipata","Sapindaceae",1990,2017,0.7,NA,NA,0.8,1,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.7,707.2,"2006 1 leaf"
19614,"2","8",1,7525,1699.7,-2.9,12,"Argyrodendron actinophyllum","Malvaceae",1963,2017,0.5,0.7,0.6,0.9,1.2,1.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.3,703.8,""
19694,"2","8",1,7513,1685,-1.7,4,"Acronychia pubescens","Rutaceae",1963,2017,4.6,5,5.3,7,7.5,7.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,704.9,"no leaves in 2013"
19734,"2","8",1,13550,1678.6,-3.1,34,"Decaspermum humile","Myrtaceae",1965,2017,5.5,5,5.8,NA,2.5,2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.4,703.5,"old tag 3736, basal sprouts only"
19875,"2","8",1,3729,1632,-5.4,72,"Pentaceras australis","Rutaceae",1965,2017,8,7,6.7,11,13.2,NA,NA,NA,NA,NA,NA,3.2,3.8,3.3,NA,NA,NA,"1",168,700.8,"gbh=3.2 in 98. Dead by branch"
19924,"2","8",1,8267,1623.9,-4.3,5,"Acronychia suberosa","Rutaceae",1988,2017,0.9,NA,NA,0.7,0.5,1.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.1,701.9,"2006 laz from dead 2002. Squished"
20068,"2","9",1,2842,317.3,8.2,81,"Psychotria simmondsiana glabrescens","Rubiaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,4.1,4.8,5,4.9,4.5,5,5.4,NA,NA,NA,NA,554.3,170.1,"2006 leans, girth below fork. Dead on ground"
20098,"2","9",1,5769,326.5,2.8,115,"Solanum corifolium","Solanaceae",1981,2017,0.5,NA,NA,0.6,1,1.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.9,171.2,"2006 in lfower"
20130,"2","9",1,2857,342.3,4.9,100,"Wilkiea huegeliana","Monimiaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,3.8,3.8,4.3,4.1,4,NA,3.7,NA,NA,NA,NA,576.4,182.3,"2006 standing dead, no resprouts, killed in 2006, laz in 2013, resprouting at 2.5'"
20289,"2","9",1,21986,394.5,5,4,"Acronychia pubescens","Rutaceae",1969,2017,0.5,2.5,1,1.6,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.3,213.4,"killed in 1998, laz in 2013, old tag 7728.3."
20297,"2","9",1,4025,396.6,0.1,37,"Diploglottis australis","Sapindaceae",1965,2017,2.5,6,6.7,8.4,8.7,9.4,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,622.9,210.7,"recruit to Gr"
20351,"2","9",1,21690,403,3,52,"Syzygium smithii","Myrtaceae",1965,2017,1.1,0.8,1.2,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.3,216.9,"was dead 1990, lazzed 1990. old tag 4071"
20399,"2","9",1,2899,409.6,5.8,71,"Orites excelsus","Proteaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,24.2,26,27,26.9,26.9,28.3,31.4,NA,NA,"8",NA,630,223.1,"Top off 20 ft by treefall 67"
20481,"2","9",1,7735,425.6,0.2,37,"Diploglottis australis","Sapindaceae",1963,2017,0.6,1.3,2.2,2.2,2.4,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.1,228.1,"98 2 leaves 2002noleaf; 2006 basal resprout not tag"
20491,"2","9",1,2905,428.6,3,68,"Citrus australasica","Rutaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,6.2,6.5,6.8,7.2,7.3,7.2,7.2,NA,NA,NA,NA,646.9,232.1,"; 2006 main stem dead from 7' resprouts there; lots of resprouts in 2013"
20528,"2","9",1,2911,458.6,3,28,"Cordyline sp","Asparagaceae",1963,2017,NA,NA,NA,7.1,7.6,NA,6,3.3,4,4.1,2.4,2,NA,NA,NA,NA,NA,NA,655.4,238.6,"was dead 2002, lazzed 2013.  could this ever have been a gth tree?"
20682,"2","9",1,4095,461,5.4,13,"Argyrodendron trifoliolatum","Malvaceae",1965,2017,0.7,1,0.7,0.8,1.3,1.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.5,253.3,""
21118,"2","9",1,7786,563.9,1.5,93,"Stenocarpus salignus","Proteaceae",1963,2017,6,5,3.9,0.9,1.1,1.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756.5,311.4,"bent in 2013"
21125,"2","9",1,4169,566.1,1.8,93,"Stenocarpus salignus","Proteaceae",1965,2017,3,NA,2.4,2,2.5,2.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758.1,312.9,""
21130,"2","9",1,13705,566.4,3,69,"Mischocarpus pyriformis pyriformis","Sapindaceae",1965,2017,5.5,6,6.7,NA,2.3,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757.7,314.1,"old tag 4170, not chkd in 2000, was dead 2002, lazzed 2013"
21227,"2","9",1,730.1,599.6,26.6,13,"Argyrodendron trifoliolatum","Malvaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,60,62,61.7,64.6,67,69.2,69.3,NA,NA,NA,NA,770.3,352.8,"measured at 0il in 2013"
21417,"2","9",1,5390.1,534.9,-4.9,15,"Arytera distylis","Sapindaceae",1969,2017,4.5,5,5.4,5.9,5.7,5.8,0.2,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,737,289,"s0pped at base, resprout in 2013"
21690,"2","9",1,19430,455.5,-4,4,"Acronychia pubescens","Rutaceae",1965,2017,1.5,3,3.3,1.3,NA,2.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.7,242.5," old tag 4121. Crushed under tree 2017"
21696,"2","9",1,9512.7,454.5,-4.5,6,"Actephila lindleyi","Phyllanthaceae",1976,2017,0.4,0.5,NA,NA,1.7,2.8,3.6,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,672.2,241.5,"ht=1.5 in 94. Crushed under tree 2017"
21768,"2","9",1,2950,440,-7.9,68,"Citrus australasica","Rutaceae",1963,2017,NA,NA,NA,NA,NA,NA,NA,10.6,10,10,11,10,10.6,12.3,NA,NA,NA,NA,662.5,230.1,"2000 - many vines & 2013"
21844,"2","9",1,726.3,425,-4,49,"Endiandra muelleri","Lauraceae",1989,2017,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,3.7,3.7,4.2,NA,NA,NA,NA,NA,648.2,224.3,"2006 retag, check sp. Bent by log new gbh = 3.3. s0pped at 5.0, resprouting in 2013"
21856,"2","9",1,6171.9,425,-4.5,47,"Elattostachys nervosa","Sapindaceae",1986,2017,1.9,NA,NA,3.1,3,2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.5,223.9,"2006 under fallen log. Under treefall in 2013"
22147,"2","9",1,4033.1,369,-3.5,15,"Arytera distylis","Sapindaceae",1969,2017,3,3.2,3.6,3.5,3.8,3.7,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,602.8,191.4,"not measured in 2013 - not found"
22151,"2","9",1,4031,367.5,-3.6,13,"Argyrodendron trifoliolatum","Malvaceae",1965,2017,3.5,4,4,3.9,4.1,4.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.7,190.5,"s0pped at 2 ft in 2013"
22480,"2","7",1,10146,851.9,4,47,"Elattostachys nervosa","Sapindaceae",1991,2017,0.5,NA,NA,1,1.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.1,704.4,"Older. No measurement taken in 2013"
22644,"2","7",1,10310,1439.1,2.2,12,"Argyrodendron actinophyllum","Malvaceae",1988,2017,0.3,NA,NA,0.4,0.4,0.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.9,707,""
22655,"2","7",1,10321,1447.7,-2.1,1,"Caldcluvia paniculosa","Cunoniaceae",1991,2017,0.1,NA,NA,0.3,0.9,1.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.3,702.8,"2006 1 leaf. Sick in 2013"
22718,"2","8",1,10384,1653.9,4.1,12,"Argyrodendron actinophyllum","Malvaceae",1988,2017,0.5,NA,NA,0.5,0.8,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.1,710.5,"Older"
22983,"2","3",1,11229,113.3,-1.8,17,"Baloghia inophylla","Euphorbiaceae",1992,2017,1.5,NA,NA,NA,2.5,2.5,2.8,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,413.3,98.2,"chk orig notes, to laz,2002ht=2.6"
