ID,Site,Source,Habit6,Family,Genus,Species,Sub species,Lat*,Long*,Age<20?,Type of system,Type of system,EcoRegion,MAT,MAR,Tree height (m),Stem diameter at 10 cm height (cm),Stem diameter at 30 cm height (cm),Stem diameter at 50 cm height (cm),Stem diameter at 130 cm height (cm),Total AGB (DW kg),Total BGB (DW kg)_Estimated value based on adjustments to consider stump biomass & root excavation volume 
9922,Resh_Westfield,"Resh, S.C., Mattaglia, M., Worledge, D., Ladiges, S. (2003). Coarse root biomass for eucalypt plantations in Tasmania, Australia: sources of variation and methods for assessmnet. Trees, 17, 389-399.",FTree,Myrtaceae,Eucalyptus,nitens,NA,-42.5,146.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,7.90,1224.70,17.06,NA,NA,NA,18.00,98.00,18.59
10514,Paul_Tallawangra,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,melliodora,NA,-32.6,149.4,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,13.37,716.37,17.00,59.00,56.00,55.10,47.20,1086.19,304.75
10515,Paul_Tallawangra,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,melliodora,NA,-32.6,149.4,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,13.37,716.37,18.00,56.00,52.60,52.00,49.30,1393.95,437.43
11023,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.60,5.20,NA,4.9,NA,2.70,0.85
11024,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.50,8.60,NA,8.3,NA,10.40,3.24
11025,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.30,5.50,NA,3.8,NA,2.51,1.06
11026,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.40,9.80,NA,9.5,NA,12.51,4.89
11027,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.60,5.50,NA,5.4,NA,3.40,0.98
11028,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.70,8.00,NA,6.8,NA,7.78,2.32
11029,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.70,8.50,NA,7.9,NA,11.34,3.12
11030,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.50,8.40,NA,7.2,NA,8.45,3.13
11031,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.90,9.50,NA,7.7,NA,12.13,3.97
11032,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.70,8.20,NA,7.3,NA,9.37,3.02
11033,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,5.20,11.80,NA,10.7,NA,22.38,6.40
11034,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,5.00,9.10,NA,8.5,NA,11.50,4.64
11035,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.90,6.30,NA,4.5,NA,3.40,0.92
11036,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.80,8.10,NA,7.1,NA,7.10,3.03
11037,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,5.80,10.80,NA,10.3,NA,21.18,5.08
11038,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.70,12.20,NA,11.3,NA,23.69,7.00
11039,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.40,6.60,NA,4.9,NA,4.84,1.69
11040,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.80,8.90,NA,8.2,NA,13.93,3.24
11041,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.80,8.60,NA,7.7,NA,8.36,2.13
11042,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.80,9.70,NA,7.9,NA,13.92,3.23
11043,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.80,7.70,NA,6.8,NA,8.62,3.25
11044,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.90,12.00,NA,10,NA,19.15,5.33
11045,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.40,3.20,NA,2.8,NA,0.94,0.47
11046,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.80,4.00,NA,3.5,NA,1.29,0.60
11047,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.70,8.50,NA,7.8,NA,9.25,2.38
11048,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.90,6.90,NA,6.8,NA,7.01,1.47
11049,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.90,7.70,NA,6,NA,6.00,2.06
11050,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.70,7.00,NA,6.4,NA,6.33,2.11
11051,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.20,6.20,NA,5,NA,5.66,1.72
11052,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,4.20,8.20,NA,6.8,NA,7.12,2.70
11053,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.00,4.20,NA,3.6,NA,1.72,0.62
11054,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.70,3.70,NA,3.5,NA,1.08,0.44
11055,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,1.95,3.80,NA,2.8,NA,0.95,0.44
11056,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.60,6.20,NA,4.9,NA,3.69,1.30
11057,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.10,4.70,NA,3.6,NA,1.98,0.65
11058,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.20,4.20,NA,5.3,NA,2.94,0.89
11059,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.80,4.50,NA,3.2,NA,1.63,0.46
11060,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,globulus,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.30,5.20,NA,4.7,NA,3.37,1.05
11061,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,occidentalis,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.25,6.50,NA,3.9,NA,6.79,2.21
11062,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,occidentalis,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.90,7.00,NA,5.8,NA,7.42,2.83
11063,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,occidentalis,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,1.80,4.70,NA,3.1,NA,3.00,2.50
11064,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,occidentalis,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.60,7.90,NA,6.7,NA,7.07,4.93
11065,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,occidentalis,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.70,9.00,NA,6.7,NA,10.98,4.58
11066,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,occidentalis,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,3.20,9.30,NA,7.8,NA,9.86,4.37
11067,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,occidentalis,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.30,6.70,NA,5.3,NA,4.51,1.78
11068,Sochacki_Corrigin,"Sochacki S.J., Harper RJ and Smettem, K.R.J. (2007). Estimation of woody biomass for short rotation bio-energy species in south-western Australia. Biomass & Bioenergy 31, 608-616. ",FTree,Myrtaceae,Eucalyptus,occidentalis,NA,-32.4,117.7,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.52,372.65,2.40,8.30,NA,4.6,NA,7.12,2.72
