"model","ssp_scenario","threshold_val","sample_id","Damage"
"MPI-ESM1-2-LR","ssp245",0.5,636,222621604.473906
"ACCESS-CM2","ssp370",0.5,636,370073957.061065
"CNRM-CM6-1-HR","ssp370",0.5,636,343088667.846816
"MPI-ESM1-2-LR","ssp370",0.5,636,204501705.275792
"ACCESS-CM2","historical",0.2,637,655501977.287218
"CNRM-CM6-1-HR","historical",0.2,637,879718142.224683
"MPI-ESM1-2-LR","historical",0.2,637,709752127.517508
"ACCESS-CM2","ssp126",0.2,637,662573011.529974
"CNRM-CM6-1-HR","ssp126",0.2,637,662579191.373664
"MPI-ESM1-2-LR","ssp126",0.2,637,740987522.06764
"ACCESS-CM2","ssp245",0.2,637,793133454.233235
"CNRM-CM6-1-HR","ssp245",0.2,637,629649214.312335
"MPI-ESM1-2-LR","ssp245",0.2,637,522976945.630719
"ACCESS-CM2","ssp370",0.2,637,568681835.47017
"CNRM-CM6-1-HR","ssp370",0.2,637,647625795.777802
"MPI-ESM1-2-LR","ssp370",0.2,637,472855786.768485
"ACCESS-CM2","historical",0.5,637,392215484.515946
"CNRM-CM6-1-HR","historical",0.5,637,498430400.910458
"MPI-ESM1-2-LR","historical",0.5,637,337023052.439246
"ACCESS-CM2","ssp126",0.5,637,305977569.950019
"CNRM-CM6-1-HR","ssp126",0.5,637,290933211.652241
"MPI-ESM1-2-LR","ssp126",0.5,637,392567064.173819
"ACCESS-CM2","ssp245",0.5,637,325953589.169172
"CNRM-CM6-1-HR","ssp245",0.5,637,253660258.331716
"MPI-ESM1-2-LR","ssp245",0.5,637,218763369.521224
"ACCESS-CM2","ssp370",0.5,637,363664277.826441
"CNRM-CM6-1-HR","ssp370",0.5,637,337145337.84455
"MPI-ESM1-2-LR","ssp370",0.5,637,200963758.821676
"ACCESS-CM2","historical",0.2,638,656481262.509799
"CNRM-CM6-1-HR","historical",0.2,638,880981020.115357
"MPI-ESM1-2-LR","historical",0.2,638,710888240.015395
"ACCESS-CM2","ssp126",0.2,638,663522428.917006
"CNRM-CM6-1-HR","ssp126",0.2,638,663543370.057648
"MPI-ESM1-2-LR","ssp126",0.2,638,741962515.913902
"ACCESS-CM2","ssp245",0.2,638,794432642.847017
"CNRM-CM6-1-HR","ssp245",0.2,638,630533185.546669
"MPI-ESM1-2-LR","ssp245",0.2,638,523647163.534859
"ACCESS-CM2","ssp370",0.2,638,569410134.926676
"CNRM-CM6-1-HR","ssp370",0.2,638,648519796.454548
"MPI-ESM1-2-LR","ssp370",0.2,638,473556202.350718
"ACCESS-CM2","historical",0.5,638,392771189.572502
"CNRM-CM6-1-HR","historical",0.5,638,499056250.818378
"MPI-ESM1-2-LR","historical",0.5,638,337558927.599069
"ACCESS-CM2","ssp126",0.5,638,306482428.820604
"CNRM-CM6-1-HR","ssp126",0.5,638,291352496.958949
"MPI-ESM1-2-LR","ssp126",0.5,638,393043636.323834
"ACCESS-CM2","ssp245",0.5,638,326462110.084156
"CNRM-CM6-1-HR","ssp245",0.5,638,253996872.178145
"MPI-ESM1-2-LR","ssp245",0.5,638,219105621.89322
"ACCESS-CM2","ssp370",0.5,638,364127794.66713
"CNRM-CM6-1-HR","ssp370",0.5,638,337558075.181467
"MPI-ESM1-2-LR","ssp370",0.5,638,201280113.899934
"ACCESS-CM2","historical",0.2,639,662944469.999014
"CNRM-CM6-1-HR","historical",0.2,639,889691868.663459
"MPI-ESM1-2-LR","historical",0.2,639,717822579.316259
"ACCESS-CM2","ssp126",0.2,639,670092394.861488
"CNRM-CM6-1-HR","ssp126",0.2,639,670108561.893719
"MPI-ESM1-2-LR","ssp126",0.2,639,749384314.732863
"ACCESS-CM2","ssp245",0.2,639,802178145.540434
"CNRM-CM6-1-HR","ssp245",0.2,639,636790941.490303
"MPI-ESM1-2-LR","ssp245",0.2,639,528905745.541497
"ACCESS-CM2","ssp370",0.2,639,575146013.871062
"CNRM-CM6-1-HR","ssp370",0.2,639,654975219.775539
"MPI-ESM1-2-LR","ssp370",0.2,639,478240533.090859
"ACCESS-CM2","historical",0.5,639,396660857.495429
"CNRM-CM6-1-HR","historical",0.5,639,504079827.576255
"MPI-ESM1-2-LR","historical",0.5,639,340860298.902081
"ACCESS-CM2","ssp126",0.5,639,309471731.685601
"CNRM-CM6-1-HR","ssp126",0.5,639,294259601.952354
"MPI-ESM1-2-LR","ssp126",0.5,639,397022540.658295
"ACCESS-CM2","ssp245",0.5,639,329688672.893926
"CNRM-CM6-1-HR","ssp245",0.5,639,256555359.090076
"MPI-ESM1-2-LR","ssp245",0.5,639,221263170.002338
"ACCESS-CM2","ssp370",0.5,639,367813806.025479
"CNRM-CM6-1-HR","ssp370",0.5,639,340985236.157037
"MPI-ESM1-2-LR","ssp370",0.5,639,203278417.706045
"ACCESS-CM2","historical",0.2,640,642862174.61536
"CNRM-CM6-1-HR","historical",0.2,640,862748860.619807
"MPI-ESM1-2-LR","historical",0.2,640,696045782.778515
"ACCESS-CM2","ssp126",0.2,640,649806031.266972
"CNRM-CM6-1-HR","ssp126",0.2,640,649798699.397096
"MPI-ESM1-2-LR","ssp126",0.2,640,726710157.926738
"ACCESS-CM2","ssp245",0.2,640,777804391.002252
"CNRM-CM6-1-HR","ssp245",0.2,640,617513962.804646
"MPI-ESM1-2-LR","ssp245",0.2,640,512909475.339088
"ACCESS-CM2","ssp370",0.2,640,557731805.816397
"CNRM-CM6-1-HR","ssp370",0.2,640,635139858.794121
"MPI-ESM1-2-LR","ssp370",0.2,640,463737835.879827
"ACCESS-CM2","historical",0.5,640,384673406.791734
"CNRM-CM6-1-HR","historical",0.5,640,488840645.433885
"MPI-ESM1-2-LR","historical",0.5,640,330532212.927918
"ACCESS-CM2","ssp126",0.5,640,300082931.745381
"CNRM-CM6-1-HR","ssp126",0.5,640,285323326.28307
"MPI-ESM1-2-LR","ssp126",0.5,640,385017615.00892
"ACCESS-CM2","ssp245",0.5,640,319671052.942854
"CNRM-CM6-1-HR","ssp245",0.5,640,248774559.927425
"MPI-ESM1-2-LR","ssp245",0.5,640,214554617.848196
"ACCESS-CM2","ssp370",0.5,640,356659258.641999
"CNRM-CM6-1-HR","ssp370",0.5,640,330648550.867473
"MPI-ESM1-2-LR","ssp370",0.5,640,197082559.877017
"ACCESS-CM2","historical",0.2,641,708317751.98784
"CNRM-CM6-1-HR","historical",0.2,641,950628380.864744
"MPI-ESM1-2-LR","historical",0.2,641,766862752.827392
"ACCESS-CM2","ssp126",0.2,641,716001593.587809
"CNRM-CM6-1-HR","ssp126",0.2,641,715995619.38652
"MPI-ESM1-2-LR","ssp126",0.2,641,800810736.317151
"ACCESS-CM2","ssp245",0.2,641,856946676.152146
"CNRM-CM6-1-HR","ssp245",0.2,641,680434081.864133
"MPI-ESM1-2-LR","ssp245",0.2,641,565227171.347535
"ACCESS-CM2","ssp370",0.2,641,614644181.663394
"CNRM-CM6-1-HR","ssp370",0.2,641,699877206.691227
"MPI-ESM1-2-LR","ssp370",0.2,641,510980918.760476
"ACCESS-CM2","historical",0.5,641,423853877.765304
"CNRM-CM6-1-HR","historical",0.5,641,538713020.548459
"MPI-ESM1-2-LR","historical",0.5,641,364165003.363694
"ACCESS-CM2","ssp126",0.5,641,330612548.801608
"CNRM-CM6-1-HR","ssp126",0.5,641,314418559.624043
"MPI-ESM1-2-LR","ssp126",0.5,641,424320235.599094
"ACCESS-CM2","ssp245",0.5,641,352239557.386754
"CNRM-CM6-1-HR","ssp245",0.5,641,274163457.832534
"MPI-ESM1-2-LR","ssp245",0.5,641,236401485.895193
"ACCESS-CM2","ssp370",0.5,641,393076274.318899
"CNRM-CM6-1-HR","ssp370",0.5,641,364418810.053149
"MPI-ESM1-2-LR","ssp370",0.5,641,217176015.462268
"ACCESS-CM2","historical",0.2,642,661484486.106195
"CNRM-CM6-1-HR","historical",0.2,642,887782610.396419
"MPI-ESM1-2-LR","historical",0.2,642,716171439.101868
"ACCESS-CM2","ssp126",0.2,642,668651383.115234
"CNRM-CM6-1-HR","ssp126",0.2,642,668645884.778996
"MPI-ESM1-2-LR","ssp126",0.2,642,747848711.298205
"ACCESS-CM2","ssp245",0.2,642,800286338.183826
"CNRM-CM6-1-HR","ssp245",0.2,642,635438380.701352
"MPI-ESM1-2-LR","ssp245",0.2,642,527834710.753415
"ACCESS-CM2","ssp370",0.2,642,573966497.549118
"CNRM-CM6-1-HR","ssp370",0.2,642,653591513.042412
"MPI-ESM1-2-LR","ssp370",0.2,642,477178178.390946
"ACCESS-CM2","historical",0.5,642,395819900.544337
"CNRM-CM6-1-HR","historical",0.5,642,503070498.167596
"MPI-ESM1-2-LR","historical",0.5,642,340077376.25142
"ACCESS-CM2","ssp126",0.5,642,308737971.243431
"CNRM-CM6-1-HR","ssp126",0.5,642,293603292.221629
"MPI-ESM1-2-LR","ssp126",0.5,642,396235302.110798
"ACCESS-CM2","ssp245",0.5,642,328917539.495217
"CNRM-CM6-1-HR","ssp245",0.5,642,256010116.626999
"MPI-ESM1-2-LR","ssp245",0.5,642,220752102.377072
"ACCESS-CM2","ssp370",0.5,642,367047276.426163
"CNRM-CM6-1-HR","ssp370",0.5,642,340293002.519518
"MPI-ESM1-2-LR","ssp370",0.5,642,202789523.083561
"ACCESS-CM2","historical",0.2,643,704186982.692549
"CNRM-CM6-1-HR","historical",0.2,643,945051400.740712
"MPI-ESM1-2-LR","historical",0.2,643,762447045.24024
"ACCESS-CM2","ssp126",0.2,643,711795815.833902
"CNRM-CM6-1-HR","ssp126",0.2,643,711801601.091384
"MPI-ESM1-2-LR","ssp126",0.2,643,796046651.728143
"ACCESS-CM2","ssp245",0.2,643,852031687.339138
"CNRM-CM6-1-HR","ssp245",0.2,643,676425478.784933
"MPI-ESM1-2-LR","ssp245",0.2,643,561849499.417481
"ACCESS-CM2","ssp370",0.2,643,610968624.65838
"CNRM-CM6-1-HR","ssp370",0.2,643,695743421.730817
"MPI-ESM1-2-LR","ssp370",0.2,643,507994194.502532
"ACCESS-CM2","historical",0.5,643,421357365.839994
"CNRM-CM6-1-HR","historical",0.5,643,535483671.983298
"MPI-ESM1-2-LR","historical",0.5,643,362061084.677583
"ACCESS-CM2","ssp126",0.5,643,328714272.315519
"CNRM-CM6-1-HR","ssp126",0.5,643,312570266.262803
"MPI-ESM1-2-LR","ssp126",0.5,643,421763272.444282
"ACCESS-CM2","ssp245",0.5,643,350194747.794213
"CNRM-CM6-1-HR","ssp245",0.5,643,272530804.03753
"MPI-ESM1-2-LR","ssp245",0.5,643,235029328.862552
"ACCESS-CM2","ssp370",0.5,643,390722155.320141
"CNRM-CM6-1-HR","ssp370",0.5,643,362225861.052782
"MPI-ESM1-2-LR","ssp370",0.5,643,215917020.999573
"ACCESS-CM2","historical",0.2,644,589898890.772545
"CNRM-CM6-1-HR","historical",0.2,644,791646894.341474
"MPI-ESM1-2-LR","historical",0.2,644,638751915.880226
"ACCESS-CM2","ssp126",0.2,644,596243218.129771
"CNRM-CM6-1-HR","ssp126",0.2,644,596248386.424969
"MPI-ESM1-2-LR","ssp126",0.2,644,666760315.864335
"ACCESS-CM2","ssp245",0.2,644,713795639.363271
"CNRM-CM6-1-HR","ssp245",0.2,644,566604607.526523
"MPI-ESM1-2-LR","ssp245",0.2,644,470581082.117085
"ACCESS-CM2","ssp370",0.2,644,511699611.346475
"CNRM-CM6-1-HR","ssp370",0.2,644,582769058.396046
"MPI-ESM1-2-LR","ssp370",0.2,644,425523003.423315
"ACCESS-CM2","historical",0.5,644,352955976.543325
"CNRM-CM6-1-HR","historical",0.5,644,448488722.464889
"MPI-ESM1-2-LR","historical",0.5,644,303312698.773463
"ACCESS-CM2","ssp126",0.5,644,275379210.669014
"CNRM-CM6-1-HR","ssp126",0.5,644,261799423.258923
"MPI-ESM1-2-LR","ssp126",0.5,644,353222413.80341
"ACCESS-CM2","ssp245",0.5,644,293334414.228603
"CNRM-CM6-1-HR","ssp245",0.5,644,228245772.919757
"MPI-ESM1-2-LR","ssp245",0.5,644,196877385.999996
"ACCESS-CM2","ssp370",0.5,644,327217095.08884
"CNRM-CM6-1-HR","ssp370",0.5,644,303347034.297914
"MPI-ESM1-2-LR","ssp370",0.5,644,180846992.400715
"ACCESS-CM2","historical",0.2,645,729967456.576683
"CNRM-CM6-1-HR","historical",0.2,645,979788399.668723
"MPI-ESM1-2-LR","historical",0.2,645,790156820.50496
"ACCESS-CM2","ssp126",0.2,645,737965988.592436
"CNRM-CM6-1-HR","ssp126",0.2,645,737939465.798658
"MPI-ESM1-2-LR","ssp126",0.2,645,825553598.199121
"ACCESS-CM2","ssp245",0.2,645,882932649.816728
"CNRM-CM6-1-HR","ssp245",0.2,645,701345487.413156
"MPI-ESM1-2-LR","ssp245",0.2,645,582726207.105776
"ACCESS-CM2","ssp370",0.2,645,633683800.150569
"CNRM-CM6-1-HR","ssp370",0.2,645,721421895.371542
"MPI-ESM1-2-LR","ssp370",0.2,645,526619840.623225
"ACCESS-CM2","historical",0.5,645,436859818.773807
"CNRM-CM6-1-HR","historical",0.5,645,555415643.918282
"MPI-ESM1-2-LR","historical",0.5,645,375229238.328404
"ACCESS-CM2","ssp126",0.5,645,340624512.915569
"CNRM-CM6-1-HR","ssp126",0.5,645,324072720.711789
"MPI-ESM1-2-LR","ssp126",0.5,645,437512111.259725
"ACCESS-CM2","ssp245",0.5,645,362976035.378895
"CNRM-CM6-1-HR","ssp245",0.5,645,282637811.397097
"MPI-ESM1-2-LR","ssp245",0.5,645,243598228.573058
"ACCESS-CM2","ssp370",0.5,645,405266215.173944
"CNRM-CM6-1-HR","ssp370",0.5,645,375753574.666448
"MPI-ESM1-2-LR","ssp370",0.5,645,223799003.68497
"ACCESS-CM2","historical",0.2,646,711366882.59439
"CNRM-CM6-1-HR","historical",0.2,646,954634545.874631
"MPI-ESM1-2-LR","historical",0.2,646,770289467.677161
"ACCESS-CM2","ssp126",0.2,646,719017227.478
"CNRM-CM6-1-HR","ssp126",0.2,646,719038206.945465
"MPI-ESM1-2-LR","ssp126",0.2,646,804041324.27237
"ACCESS-CM2","ssp245",0.2,646,860831771.916201
"CNRM-CM6-1-HR","ssp245",0.2,646,683268927.398632
"MPI-ESM1-2-LR","ssp245",0.2,646,567478604.520875
"ACCESS-CM2","ssp370",0.2,646,617096529.304604
"CNRM-CM6-1-HR","ssp370",0.2,646,702770186.275142
"MPI-ESM1-2-LR","ssp370",0.2,646,513174602.706231
"ACCESS-CM2","historical",0.5,646,425626745.537302
"CNRM-CM6-1-HR","historical",0.5,646,540837557.358644
"MPI-ESM1-2-LR","historical",0.5,646,365786653.572476
"ACCESS-CM2","ssp126",0.5,646,332116996.650679
"CNRM-CM6-1-HR","ssp126",0.5,646,315753166.578626
"MPI-ESM1-2-LR","ssp126",0.5,646,425968695.319319
"ACCESS-CM2","ssp245",0.5,646,353798929.426161
"CNRM-CM6-1-HR","ssp245",0.5,646,275279128.912875
"MPI-ESM1-2-LR","ssp245",0.5,646,237447368.432543
"ACCESS-CM2","ssp370",0.5,646,394644990.168368
"CNRM-CM6-1-HR","ssp370",0.5,646,365844204.817018
"MPI-ESM1-2-LR","ssp370",0.5,646,218145380.772185
"ACCESS-CM2","historical",0.2,647,700674584.772257
"CNRM-CM6-1-HR","historical",0.2,647,940283472.471921
"MPI-ESM1-2-LR","historical",0.2,647,758749633.483653
"ACCESS-CM2","ssp126",0.2,647,708183899.825749
"CNRM-CM6-1-HR","ssp126",0.2,647,708200711.46356
"MPI-ESM1-2-LR","ssp126",0.2,647,791892339.627442
"ACCESS-CM2","ssp245",0.2,647,847907537.804465
"CNRM-CM6-1-HR","ssp245",0.2,647,672970944.034802
"MPI-ESM1-2-LR","ssp245",0.2,647,558881372.169081
"ACCESS-CM2","ssp370",0.2,647,607712088.664271
"CNRM-CM6-1-HR","ssp370",0.2,647,692161811.447982
"MPI-ESM1-2-LR","ssp370",0.2,647,505422847.723748
"ACCESS-CM2","historical",0.5,647,419213915.405336
"CNRM-CM6-1-HR","historical",0.5,647,532634532.09677
"MPI-ESM1-2-LR","historical",0.5,647,360284453.700891
"ACCESS-CM2","ssp126",0.5,647,327112933.878608
"CNRM-CM6-1-HR","ssp126",0.5,647,310946991.774919
"MPI-ESM1-2-LR","ssp126",0.5,647,419481943.129389
"ACCESS-CM2","ssp245",0.5,647,348421948.97885
"CNRM-CM6-1-HR","ssp245",0.5,647,271076771.401441
"MPI-ESM1-2-LR","ssp245",0.5,647,233850264.418351
"ACCESS-CM2","ssp370",0.5,647,388609587.707111
"CNRM-CM6-1-HR","ssp370",0.5,647,360253600.955236
"MPI-ESM1-2-LR","ssp370",0.5,647,214810814.849791
"ACCESS-CM2","historical",0.2,648,700937551.596883
"CNRM-CM6-1-HR","historical",0.2,648,940678831.64952
"MPI-ESM1-2-LR","historical",0.2,648,758948299.605328
"ACCESS-CM2","ssp126",0.2,648,708497213.765437
"CNRM-CM6-1-HR","ssp126",0.2,648,708496372.267239
"MPI-ESM1-2-LR","ssp126",0.2,648,792328049.025472
"ACCESS-CM2","ssp245",0.2,648,848105792.994347
"CNRM-CM6-1-HR","ssp245",0.2,648,673285262.250858
"MPI-ESM1-2-LR","ssp245",0.2,648,559215822.43781
"ACCESS-CM2","ssp370",0.2,648,608085617.077919
"CNRM-CM6-1-HR","ssp370",0.2,648,692500936.155235
"MPI-ESM1-2-LR","ssp370",0.2,648,505630237.553433
"ACCESS-CM2","historical",0.5,648,419411670.699321
"CNRM-CM6-1-HR","historical",0.5,648,532969696.785276
"MPI-ESM1-2-LR","historical",0.5,648,360397088.397135
"ACCESS-CM2","ssp126",0.5,648,327201218.11201
"CNRM-CM6-1-HR","ssp126",0.5,648,311095952.445957
"MPI-ESM1-2-LR","ssp126",0.5,648,419769743.105507
"ACCESS-CM2","ssp245",0.5,648,348554075.500545
"CNRM-CM6-1-HR","ssp245",0.5,648,271237849.454912
"MPI-ESM1-2-LR","ssp245",0.5,648,233938051.03689
"ACCESS-CM2","ssp370",0.5,648,388860041.307196
"CNRM-CM6-1-HR","ssp370",0.5,648,360497910.986844
"MPI-ESM1-2-LR","ssp370",0.5,648,214892387.976548
"ACCESS-CM2","historical",0.2,649,733360080.929189
"CNRM-CM6-1-HR","historical",0.2,649,984173575.508666
"MPI-ESM1-2-LR","historical",0.2,649,794107025.597811
"ACCESS-CM2","ssp126",0.2,649,741243725.632441
"CNRM-CM6-1-HR","ssp126",0.2,649,741266127.532355
"MPI-ESM1-2-LR","ssp126",0.2,649,828913660.737767
"ACCESS-CM2","ssp245",0.2,649,887429325.585494
"CNRM-CM6-1-HR","ssp245",0.2,649,704398394.840834
"MPI-ESM1-2-LR","ssp245",0.2,649,585021996.333319
"ACCESS-CM2","ssp370",0.2,649,636156419.07136
"CNRM-CM6-1-HR","ssp370",0.2,649,724502974.258962
"MPI-ESM1-2-LR","ssp370",0.2,649,529022024.53585
"ACCESS-CM2","historical",0.5,649,438775950.873975
"CNRM-CM6-1-HR","historical",0.5,649,557554155.706089
"MPI-ESM1-2-LR","historical",0.5,649,377074239.199377
"ACCESS-CM2","ssp126",0.5,649,342354402.602522
"CNRM-CM6-1-HR","ssp126",0.5,649,325488858.907913
"MPI-ESM1-2-LR","ssp126",0.5,649,439125211.189477
"ACCESS-CM2","ssp245",0.5,649,364693929.729482
"CNRM-CM6-1-HR","ssp245",0.5,649,283768747.091536
"MPI-ESM1-2-LR","ssp245",0.5,649,244760010.209725
"ACCESS-CM2","ssp370",0.5,649,406818432.610334
"CNRM-CM6-1-HR","ssp370",0.5,649,377140624.353298
"MPI-ESM1-2-LR","ssp370",0.5,649,224856632.929472
"ACCESS-CM2","historical",0.2,650,686961985.663243
"CNRM-CM6-1-HR","historical",0.2,650,922039085.472502
"MPI-ESM1-2-LR","historical",0.2,650,743595154.571628
"ACCESS-CM2","ssp126",0.2,650,694498816.763065
"CNRM-CM6-1-HR","ssp126",0.2,650,694476224.438377
"MPI-ESM1-2-LR","ssp126",0.2,650,776917339.589916
"ACCESS-CM2","ssp245",0.2,650,830935167.891089
"CNRM-CM6-1-HR","ssp245",0.2,650,660028085.735557
"MPI-ESM1-2-LR","ssp245",0.2,650,548412998.837495
"ACCESS-CM2","ssp370",0.2,650,596399615.026773
"CNRM-CM6-1-HR","ssp370",0.2,650,678926603.345505
"MPI-ESM1-2-LR","ssp370",0.2,650,495625734.365772
"ACCESS-CM2","historical",0.5,650,411134423.165224
"CNRM-CM6-1-HR","historical",0.5,650,522715932.283801
"MPI-ESM1-2-LR","historical",0.5,650,353146697.761688
"ACCESS-CM2","ssp126",0.5,650,320593537.37966
"CNRM-CM6-1-HR","ssp126",0.5,650,305026474.546592
"MPI-ESM1-2-LR","ssp126",0.5,650,411771312.306957
"ACCESS-CM2","ssp245",0.5,650,341655953.849195
"CNRM-CM6-1-HR","ssp245",0.5,650,266027192.332625
"MPI-ESM1-2-LR","ssp245",0.5,650,229284854.98469
"ACCESS-CM2","ssp370",0.5,650,381448966.267301
"CNRM-CM6-1-HR","ssp370",0.5,650,353657320.650443
"MPI-ESM1-2-LR","ssp370",0.5,650,210667516.488034
"ACCESS-CM2","historical",0.2,651,755662842.389037
"CNRM-CM6-1-HR","historical",0.2,651,1014166623.9445
"MPI-ESM1-2-LR","historical",0.2,651,818137617.852944
"ACCESS-CM2","ssp126",0.2,651,763848900.643768
"CNRM-CM6-1-HR","ssp126",0.2,651,763840864.682139
"MPI-ESM1-2-LR","ssp126",0.2,651,854308825.638626
"ACCESS-CM2","ssp245",0.2,651,914234818.18093
"CNRM-CM6-1-HR","ssp245",0.2,651,725902044.007602
"MPI-ESM1-2-LR","ssp245",0.2,651,602977986.377208
"ACCESS-CM2","ssp370",0.2,651,655681583.292154
"CNRM-CM6-1-HR","ssp370",0.2,651,746637317.526045
"MPI-ESM1-2-LR","ssp370",0.2,651,545120213.187152
"ACCESS-CM2","historical",0.5,651,452178894.969773
"CNRM-CM6-1-HR","historical",0.5,651,574689101.749499
"MPI-ESM1-2-LR","historical",0.5,651,388506235.135923
"ACCESS-CM2","ssp126",0.5,651,352708436.544567
"CNRM-CM6-1-HR","ssp126",0.5,651,335410563.585372
"MPI-ESM1-2-LR","ssp126",0.5,651,452646376.30245
"ACCESS-CM2","ssp245",0.5,651,375761527.500637
"CNRM-CM6-1-HR","ssp245",0.5,651,292462271.101031
"MPI-ESM1-2-LR","ssp245",0.5,651,252192977.566525
"ACCESS-CM2","ssp370",0.5,651,419306840.848324
"CNRM-CM6-1-HR","ssp370",0.5,651,388737921.790774
"MPI-ESM1-2-LR","ssp370",0.5,651,231670787.49856
"ACCESS-CM2","historical",0.2,652,661007213.428082
"CNRM-CM6-1-HR","historical",0.2,652,887098143.456929
"MPI-ESM1-2-LR","historical",0.2,652,715686084.855521
"ACCESS-CM2","ssp126",0.2,652,668157151.714887
"CNRM-CM6-1-HR","ssp126",0.2,652,668167714.360244
"MPI-ESM1-2-LR","ssp126",0.2,652,747250688.017887
"ACCESS-CM2","ssp245",0.2,652,799795811.671133
"CNRM-CM6-1-HR","ssp245",0.2,652,634954981.791088
"MPI-ESM1-2-LR","ssp245",0.2,652,527417848.912203
"ACCESS-CM2","ssp370",0.2,652,573545336.210167
"CNRM-CM6-1-HR","ssp370",0.2,652,653095856.032055
"MPI-ESM1-2-LR","ssp370",0.2,652,476863580.273814
"ACCESS-CM2","historical",0.5,652,395522459.585795
"CNRM-CM6-1-HR","historical",0.5,652,502670571.611558
"MPI-ESM1-2-LR","historical",0.5,652,339864859.125616
"ACCESS-CM2","ssp126",0.5,652,308568908.272092
"CNRM-CM6-1-HR","ssp126",0.5,652,293432937.420957
"MPI-ESM1-2-LR","ssp126",0.5,652,395929730.287494
"ACCESS-CM2","ssp245",0.5,652,328753683.187948
"CNRM-CM6-1-HR","ssp245",0.5,652,255847318.449441
"MPI-ESM1-2-LR","ssp245",0.5,652,220632711.454031
"ACCESS-CM2","ssp370",0.5,652,366806816.523298
"CNRM-CM6-1-HR","ssp370",0.5,652,340050855.255423
"MPI-ESM1-2-LR","ssp370",0.5,652,202708267.785037
"ACCESS-CM2","historical",0.2,653,643057687.187304
"CNRM-CM6-1-HR","historical",0.2,653,863023106.909947
"MPI-ESM1-2-LR","historical",0.2,653,696234101.091691
"ACCESS-CM2","ssp126",0.2,653,650023810.585781
"CNRM-CM6-1-HR","ssp126",0.2,653,650032093.075754
"MPI-ESM1-2-LR","ssp126",0.2,653,726993472.211236
"ACCESS-CM2","ssp245",0.2,653,778051780.652775
"CNRM-CM6-1-HR","ssp245",0.2,653,617728629.557115
"MPI-ESM1-2-LR","ssp245",0.2,653,513124460.076895
"ACCESS-CM2","ssp370",0.2,653,558003260.584362
"CNRM-CM6-1-HR","ssp370",0.2,653,635381889.758974
"MPI-ESM1-2-LR","ssp370",0.2,653,463917808.034304
"ACCESS-CM2","historical",0.5,653,384787810.663824
"CNRM-CM6-1-HR","historical",0.5,653,489050813.292752
"MPI-ESM1-2-LR","historical",0.5,653,330627278.333193
"ACCESS-CM2","ssp126",0.5,653,300177846.450361
"CNRM-CM6-1-HR","ssp126",0.5,653,285471031.575528
"MPI-ESM1-2-LR","ssp126",0.5,653,385206760.363838
"ACCESS-CM2","ssp245",0.5,653,319823010.355351
"CNRM-CM6-1-HR","ssp245",0.5,653,248912284.534228
"MPI-ESM1-2-LR","ssp245",0.5,653,214637575.436356
"ACCESS-CM2","ssp370",0.5,653,356869342.489614
"CNRM-CM6-1-HR","ssp370",0.5,653,330842715.064873
"MPI-ESM1-2-LR","ssp370",0.5,653,197202643.979668
"ACCESS-CM2","historical",0.2,654,623905154.077499
"CNRM-CM6-1-HR","historical",0.2,654,837241530.396863
"MPI-ESM1-2-LR","historical",0.2,654,675634697.044782
"ACCESS-CM2","ssp126",0.2,654,630584168.653697
"CNRM-CM6-1-HR","ssp126",0.2,654,630603058.099351
"MPI-ESM1-2-LR","ssp126",0.2,654,705094086.118827
"ACCESS-CM2","ssp245",0.2,654,755039132.761443
"CNRM-CM6-1-HR","ssp245",0.2,654,599224500.735824
"MPI-ESM1-2-LR","ssp245",0.2,654,497623164.228276
"ACCESS-CM2","ssp370",0.2,654,541107920.313053
"CNRM-CM6-1-HR","ssp370",0.2,654,616308654.296443
"MPI-ESM1-2-LR","ssp370",0.2,654,450052915.702673
"ACCESS-CM2","historical",0.5,654,373278404.887649
"CNRM-CM6-1-HR","historical",0.5,654,474251250.585189
"MPI-ESM1-2-LR","historical",0.5,654,320825100.751977
"ACCESS-CM2","ssp126",0.5,654,291295054.370361
"CNRM-CM6-1-HR","ssp126",0.5,654,276885432.263466
"MPI-ESM1-2-LR","ssp126",0.5,654,373501612.961494
"ACCESS-CM2","ssp245",0.5,654,310268746.869935
"CNRM-CM6-1-HR","ssp245",0.5,654,241375206.368267
"MPI-ESM1-2-LR","ssp245",0.5,654,208242301.067483
"ACCESS-CM2","ssp370",0.5,654,346025024.251775
"CNRM-CM6-1-HR","ssp370",0.5,654,320768551.272079
"MPI-ESM1-2-LR","ssp370",0.5,654,191292317.468543
"ACCESS-CM2","historical",0.2,655,681166632.768742
"CNRM-CM6-1-HR","historical",0.2,655,914195396.70804
"MPI-ESM1-2-LR","historical",0.2,655,737464683.331968
"ACCESS-CM2","ssp126",0.2,655,688555984.441708
"CNRM-CM6-1-HR","ssp126",0.2,655,688544954.795524
"MPI-ESM1-2-LR","ssp126",0.2,655,770116848.094305
"ACCESS-CM2","ssp245",0.2,655,824079804.299887
"CNRM-CM6-1-HR","ssp245",0.2,655,654354038.204121
"MPI-ESM1-2-LR","ssp245",0.2,655,543560373.620895
"ACCESS-CM2","ssp370",0.2,655,591072065.704723
"CNRM-CM6-1-HR","ssp370",0.2,655,673048427.425562
"MPI-ESM1-2-LR","ssp370",0.2,655,491384160.829749
